label,hu_moments
3,"[0.0008407061389770455, 7.499319792996189e-12, 2.003637025703359e-14, 4.261766861195248e-13, 1.878323964977517e-26, -9.170074700528795e-19, 3.461365805255908e-26]"
3,"[0.0008409140323506967, 6.97825772608554e-12, 1.8692752804516434e-14, 4.760111347786592e-13, 3.379703176245512e-26, -9.445275639291956e-19, 2.956211774563776e-26]"
3,"[0.000839032537913725, 8.954801361678341e-12, 1.636600490905659e-14, 6.281407976072484e-13, 5.493079339266709e-26, -1.5621552497033193e-18, 3.222972076300746e-26]"
3,"[0.0008410832253646415, 1.1362101228108145e-11, 1.4466062457176496e-14, 7.69599128886309e-13, 7.926020287674708e-26, -2.2700377947005527e-18, 1.7656323858055756e-26]"
3,"[0.0008421933133410296, 8.230466976098758e-12, 1.775703456899471e-14, 6.163832758033736e-13, 4.8619965131767555e-26, -1.553323121610637e-18, 4.2361156300450184e-26]"
3,"[0.0008410814396697315, 1.531907384032579e-11, 1.209813018458617e-14, 9.552824401789217e-13, 1.0022328629167064e-25, -3.3062198472423247e-18, -2.2403596174513126e-26]"
3,"[0.0008439166853560103, 2.037358701169503e-11, 1.0864147469853905e-14, 1.1327738022870976e-12, 1.1398918387001969e-25, -4.7262627955562875e-18, -5.289644111656943e-26]"
3,"[0.0008444370378226985, 2.0202729823051996e-11, 1.0985981183403594e-14, 1.1629901015378188e-12, 1.0369997706535155e-25, -4.859420300737713e-18, -8.079131510961555e-26]"
3,"[0.0008465378154626726, 1.6263217199186332e-11, 1.3656756120416447e-14, 1.150889296336886e-12, 8.053991191369107e-26, -4.28264757446692e-18, -1.1971534458051997e-25]"
3,"[0.000850382128231543, 1.0760907250398889e-11, 1.7229008518047918e-14, 1.0563869716336087e-12, 4.069809668336451e-26, -3.196208452352938e-18, -1.365817540776043e-25]"
3,"[0.0008477561505229562, 8.550705662725956e-12, 1.6621407728998478e-14, 9.627893544144475e-13, 3.696083133832957e-27, -2.6235157506746956e-18, -1.2173928693170324e-25]"
3,"[0.0008500371424245002, 3.805389993887405e-12, 2.0711824318423926e-14, 8.592002675097328e-13, -4.810069900874162e-26, -1.62209303808778e-18, -1.0403597947984163e-25]"
3,"[0.0008517275114401106, 4.520152435273203e-12, 2.3795962038899228e-14, 9.11698517936753e-13, -9.001581081538632e-26, -1.9307323881263125e-18, -9.964787180664389e-26]"
3,"[0.000856040661852292, 4.387293711348624e-12, 2.7432208317826274e-14, 9.945330792546715e-13, -1.4010305028254037e-25, -2.0780692519168347e-18, -8.576648312996864e-26]"
3,"[0.000858152286424832, 4.891776951108415e-12, 2.8747830240098327e-14, 9.904387883693043e-13, -1.6452008195924324e-25, -2.1608280994665478e-18, -2.9397951963672805e-26]"
3,"[0.0008424979368452175, 8.312275803612322e-12, 1.7929761628856233e-14, 6.182871809199644e-13, 4.897457475483755e-26, -1.5638613490689697e-18, 4.288750084493553e-26]"
3,"[0.0008613252450800717, 5.493833059458846e-12, 2.9765723206335395e-14, 1.0812719579759744e-12, -1.939199963667487e-25, -2.4555907084974097e-18, 4.8900045723103364e-27]"
3,"[0.0008606712114903042, 1.1166377202896403e-11, 2.5697488138187966e-14, 1.0946597688772777e-12, -1.2100148772489843e-25, -3.3459476083845156e-18, 1.3808064433005635e-25]"
3,"[0.0008647885914784688, 1.760891591570295e-11, 2.6342766785713182e-14, 1.1384390441044301e-12, 5.644611488395344e-27, -4.648857962100687e-18, 1.9706853528186034e-25]"
3,"[0.0008646846158343127, 3.400082019978232e-11, 2.1731133402795222e-14, 1.5305193170441416e-12, 4.385225445185871e-26, -8.681448399961795e-18, 2.7565918790339373e-25]"
3,"[0.0008682328650456113, 4.684404046195697e-11, 2.04688627806144e-14, 1.7186813018697093e-12, 1.9049868000773088e-25, -1.1712182053002498e-17, 2.600492622335127e-25]"
3,"[0.0008709848516426418, 6.416129796756575e-11, 1.579275648912473e-14, 1.9450181310252194e-12, 3.406291434835024e-25, -1.5579647963438412e-17, -1.33371646855206e-26]"
3,"[0.0008734467105490569, 4.16738118036814e-11, 2.4254536561467573e-14, 1.6299154806316217e-12, 2.6946888960037516e-25, -1.0498954620415905e-17, -1.8002899787040508e-25]"
3,"[0.0008721881018145831, 3.7980320255035e-11, 2.75872306110777e-14, 1.5497063938061025e-12, 1.718102543188676e-25, -9.546897042812106e-18, -2.704704545476559e-25]"
3,"[0.0008737997538705415, 2.8951368584806462e-11, 3.3264545973916924e-14, 1.4017457565167588e-12, 1.11029956088708e-25, -7.541612325701179e-18, -2.8158862041068023e-25]"
3,"[0.0008722422115181076, 2.2112579836764166e-11, 3.564297476688312e-14, 1.2457468863164199e-12, 4.1559225959222484e-26, -5.8463495768244695e-18, -2.591907324141489e-25]"
3,"[0.0008422395093522234, 8.403632304087824e-12, 1.800376341780574e-14, 6.155349281405318e-13, 4.8257784796816265e-26, -1.5605097251999046e-18, 4.324291391184925e-26]"
3,"[0.000873233079819037, 1.7235134047305463e-11, 4.09697016708013e-14, 1.1607258645096404e-12, -5.637220915162762e-26, -4.798828535417358e-18, -2.4676251906330216e-25]"
3,"[0.0008753698704095818, 1.7447334641032735e-11, 4.3785490646497576e-14, 1.207467018303258e-12, -1.1313735335968983e-25, -5.011148563523351e-18, -2.535399088736674e-25]"
3,"[0.0008762014829892797, 1.4446902121069193e-11, 4.703000920483962e-14, 1.1577973334359003e-12, -1.439131672108997e-25, -4.387871724756848e-18, -2.2864944615300967e-25]"
3,"[0.0008784059019064715, 1.2882568237072377e-11, 5.085605961499035e-14, 1.163771062968512e-12, -2.097020289320984e-25, -4.1637017342808155e-18, -1.90217722073363e-25]"
3,"[0.0008802565275571865, 1.560366083661538e-11, 5.504346151860531e-14, 1.3175018824550594e-12, -3.0477146264919226e-25, -5.188122248333575e-18, -1.8164566811308503e-25]"
3,"[0.0008791044670790813, 1.4662087002257215e-11, 5.319136923952807e-14, 1.3070888328263734e-12, -2.9389701377958324e-25, -4.969540747663223e-18, -1.8002262388795853e-25]"
3,"[0.0008862360626740911, 1.1014958959746494e-11, 6.082408793491893e-14, 1.2048747410046582e-12, -3.089002043948938e-25, -3.994442198025038e-18, -1.047415165460282e-25]"
3,"[0.0008837899038626048, 1.1615336100548499e-11, 5.935136121175572e-14, 1.221242627339629e-12, -3.2287307501693884e-25, -4.1531283590301955e-18, 6.209411624358118e-26]"
3,"[0.0008846863759923211, 1.5926237492693798e-11, 6.079218515296729e-14, 1.3501495852400121e-12, -3.263244509275287e-25, -5.349508037937608e-18, 2.076864225563948e-25]"
3,"[0.0008866245935687838, 2.1557711161372563e-11, 5.952514860395011e-14, 1.4562797221928477e-12, -2.708810266240128e-25, -6.649889464106464e-18, 3.323571929164624e-25]"
3,"[0.0008403801488523072, 9.507185179417748e-12, 1.7934680916346282e-14, 6.021435213152772e-13, 3.6701764768125215e-26, -1.6717013934490003e-18, 5.0680754586892246e-26]"
3,"[0.0008891806137051447, 4.106199775632116e-11, 4.5857773395278475e-14, 1.7686476912210712e-12, 1.3987754851711281e-25, -1.1245897004662374e-17, 4.838841857267681e-25]"
3,"[0.0008939987530804721, 8.007525740311964e-11, 3.018915902195047e-14, 2.3108578854836286e-12, 5.800571784414807e-25, -2.0634058770244564e-17, 1.8992577028065453e-25]"
3,"[0.0008924194760925959, 6.86292602341548e-11, 3.288687006594462e-14, 2.1774359222153863e-12, 5.656184761657516e-25, -1.8031967206089767e-17, -1.3996615799911597e-25]"
3,"[0.0008928262260093187, 4.4998351624520514e-11, 4.328443304642891e-14, 1.7767313201333618e-12, 3.8950452817487472e-25, -1.1918440947305111e-17, -3.0175707883899183e-25]"
3,"[0.0008940377866454422, 3.2480022041994616e-11, 5.266515823086405e-14, 1.4893186088878089e-12, 1.7808658843359173e-25, -8.478784370311004e-18, -3.7717360080230255e-25]"
3,"[0.0008939015859781197, 2.1240666853406638e-11, 6.253981182089254e-14, 1.2793465332803041e-12, -2.573778015598603e-26, -5.876266798896492e-18, -3.609602302139704e-25]"
3,"[0.0008949253208384426, 1.868222071238948e-11, 7.062677549014005e-14, 1.2718352075826678e-12, -1.8388527249959442e-25, -5.482065696662665e-18, -3.338936457037572e-25]"
3,"[0.000892276922711211, 1.4398187933918122e-11, 7.202339963712845e-14, 1.2200407755087015e-12, -3.2689954438597885e-25, -4.621739510216839e-18, -1.547040654310738e-25]"
3,"[0.0008951521304685452, 1.0264219379486756e-11, 7.292658407686694e-14, 9.72323767506397e-13, -2.579768896641198e-25, -3.1150149375228006e-18, 2.2035034970189203e-26]"
3,"[0.000897141136901615, 1.4601460870635185e-11, 7.238664403479748e-14, 1.0405620172002316e-12, -2.369392430418545e-25, -3.934820423747766e-18, 1.5942710909481653e-25]"
3,"[0.0008423367854305719, 8.30959427226676e-12, 1.8145714560842767e-14, 6.079881134616051e-13, 4.779882770929863e-26, -1.5122121292477005e-18, 4.234838688753003e-26]"
3,"[0.0008970485526883162, 2.2321463820115467e-11, 6.58030265185089e-14, 1.2785894509803478e-12, -1.0048893084485557e-26, -6.037631692207551e-18, 3.707320461076589e-25]"
3,"[0.0008948632389612356, 3.619359400302134e-11, 5.928328092688737e-14, 1.623023678627182e-12, 7.058721088553692e-26, -9.759433983854844e-18, 4.984735796379143e-25]"
3,"[0.0009007786408375079, 5.998556646006653e-11, 4.681511520888756e-14, 2.0674023266407253e-12, 4.987723026536882e-25, -1.6001229863893257e-17, 4.0608241349068874e-25]"
3,"[0.0009097020399933043, 1.1214156757053198e-10, 3.493551763567948e-14, 2.797999067262628e-12, 8.705518443153048e-25, -2.936756008159408e-17, -8.602912868287074e-26]"
3,"[0.0009048027273058858, 1.0449245521025859e-10, 3.858901567056405e-14, 2.8289216075012435e-12, 7.361211503019678e-25, -2.862116814393207e-17, -5.759804161008295e-25]"
3,"[0.0009012492238505706, 9.097979785329837e-11, 3.87300694115498e-14, 2.648695988466029e-12, 6.880348660004715e-25, -2.5105799672568248e-17, -4.962827943586334e-25]"
3,"[0.00090731032178929, 6.192419912810098e-11, 5.730177163468766e-14, 2.3746878964862465e-12, 4.334621663560382e-25, -1.8405205108732856e-17, -7.612162939868518e-25]"
3,"[0.0009081816012794397, 3.0836518426617774e-11, 7.593241729527475e-14, 1.906596286959027e-12, -8.492315902257663e-26, -1.0325532830932491e-17, -7.204525003074255e-25]"
3,"[0.0009074894389704506, 3.0279846830193016e-11, 8.679375736340833e-14, 1.9169887498064005e-12, -3.755444207683284e-25, -1.0302056789622859e-17, -6.85854944789836e-25]"
3,"[0.0009058323713612886, 2.561528166452442e-11, 8.837174390160487e-14, 1.7453100260831538e-12, -4.7003386361850455e-25, -8.565321214753552e-18, -4.988865761739131e-25]"
3,"[0.0008409022942170415, 8.914852585730384e-12, 1.753334091314707e-14, 6.061375212923576e-13, 4.0357740205366867e-26, -1.6495918041803905e-18, 4.7706052962502755e-26]"
3,"[0.0008405734212573078, 9.367299182620936e-12, 1.7710840847328248e-14, 6.120616283963052e-13, 3.7950970424250494e-26, -1.7030670394395414e-18, 5.119224331818003e-26]"
3,"[0.0009054231790272189, 2.3773756346943934e-11, 1.0282686743256408e-13, 1.8536378485158422e-12, -8.0304401049060535e-25, -8.949311823486767e-18, -1.0014883000958266e-25]"
3,"[0.0008421830542219029, 8.179958745660816e-12, 1.819664168678168e-14, 6.129712954093393e-13, 4.852269483449525e-26, -1.5203228430109443e-18, 4.2854289640210086e-26]"
3,"[0.0008404036351854587, 1.0140098558948728e-11, 1.7699826171909745e-14, 6.084982039440316e-13, 3.213709003058054e-26, -1.789031973041386e-18, 5.43611232539504e-26]"
3,"[0.000842758946237136, 8.795074743881776e-12, 1.8119598674316502e-14, 5.996747144614742e-13, 4.6159523239804865e-26, -1.5348385153536878e-18, 4.215174505832139e-26]"
3,"[0.0008426269031804661, 8.177825648572977e-12, 1.7785600998677468e-14, 6.057603400699123e-13, 4.7925888276098366e-26, -1.5203099374337674e-18, 4.070026932190072e-26]"
3,"[0.000842771523238095, 8.436816151474646e-12, 1.797750477162127e-14, 6.037574908670792e-13, 4.780023224353436e-26, -1.5258445332104092e-18, 4.088631790785579e-26]"
3,"[0.0008424882082191633, 8.35970508528805e-12, 1.8225882250155497e-14, 6.016684377323341e-13, 4.7217086043555777e-26, -1.508082687696315e-18, 4.171654598657824e-26]"
3,"[0.0008406432732687224, 9.42861166919948e-12, 1.7500517420164433e-14, 6.030367472416964e-13, 3.6988829350659867e-26, -1.6783103082736163e-18, 4.969532646348626e-26]"
3,"[0.0008395116469418639, 1.0498997458076663e-11, 1.7682781937875097e-14, 6.078195048711094e-13, 2.6554365789006925e-26, -1.8453299334438583e-18, 5.714572102807092e-26]"
3,"[0.0008401467061832858, 9.893821625414048e-12, 1.7797982936549955e-14, 6.09287597215057e-13, 3.2745411085281625e-26, -1.7641051236899136e-18, 5.434523532342216e-26]"
3,"[0.0008407120721054305, 8.914469041153487e-12, 1.759157323448648e-14, 6.063605000829777e-13, 4.06187731664177e-26, -1.6476038657008615e-18, 4.76657439073427e-26]"
3,"[0.0008405395273950365, 8.78319328835349e-12, 1.7556129311767728e-14, 6.103736249992506e-13, 3.9690536093146894e-26, -1.6457012902118122e-18, 4.916193533418197e-26]"
3,"[0.0008408893852205118, 8.112778811226912e-12, 1.728786877857617e-14, 6.034824595400775e-13, 4.355877572332804e-26, -1.5415699142846747e-18, 4.3614349449679026e-26]"
3,"[0.0008399835625233723, 8.99390756183726e-12, 1.750651831851922e-14, 6.031096101657884e-13, 3.845743179209389e-26, -1.6413483368670331e-18, 4.8595603242522065e-26]"
3,"[0.000840096669971667, 8.984528376436989e-12, 1.7622690321344225e-14, 5.984339443549497e-13, 3.8573927802892256e-26, -1.6333568016780387e-18, 4.784166561855916e-26]"
3,"[0.0008400171021979027, 9.198275307642901e-12, 1.7460167446540695e-14, 6.025040868050886e-13, 3.863560466302709e-26, -1.6593447147164486e-18, 4.822969087042363e-26]"
3,"[0.0008409561366394104, 8.921820858322803e-12, 1.775059418580696e-14, 6.006338912988896e-13, 4.267210247572664e-26, -1.5945246420261442e-18, 4.5004277135157505e-26]"
3,"[0.0008410672766603223, 8.514596498956045e-12, 1.7726172486086894e-14, 6.003901544903365e-13, 4.6176058812710125e-26, -1.5059876165721502e-18, 4.1280733144471723e-26]"
3,"[0.0008392759804730834, 9.001129962958005e-12, 1.7552346072273138e-14, 6.033517774428003e-13, 3.773428603117679e-26, -1.6311215138728472e-18, 4.9308458655977706e-26]"
3,"[0.0008401240659067604, 8.284759529015062e-12, 1.7448517387206402e-14, 6.051840808738194e-13, 4.3203696669100127e-26, -1.5473620421880133e-18, 4.4730948239637976e-26]"
3,"[0.0008409617382364864, 8.210065628499066e-12, 1.7549971847441373e-14, 5.99563241817335e-13, 4.6902880125364394e-26, -1.489470327590107e-18, 3.978242675155139e-26]"
3,"[0.000842085170358548, 8.51713803327754e-12, 1.8002177638910408e-14, 6.10201072342456e-13, 4.2027625492280386e-26, -1.6259211473455525e-18, 4.820656621255032e-26]"
3,"[0.0008407285561388343, 8.692927160617707e-12, 1.7788879974284257e-14, 6.016755362738942e-13, 4.32199045550273e-26, -1.5756266998213532e-18, 4.4796409328661894e-26]"
3,"[0.0008394814500741869, 8.954563416051074e-12, 1.75746366964851e-14, 5.980218030620547e-13, 3.663805964757525e-26, -1.6165427617667097e-18, 4.9156387064899017e-26]"
3,"[0.0008386828943028261, 8.905110585987024e-12, 1.751860209189677e-14, 5.875110087349378e-13, 3.5137081802329155e-26, -1.5723462619426481e-18, 4.814556052901196e-26]"
3,"[0.0008416504700778831, 8.196805833134722e-12, 1.7884777426553964e-14, 5.987521205574588e-13, 4.741388440379764e-26, -1.4885357228080999e-18, 3.988711691472637e-26]"
3,"[0.0008411518336980486, 8.140357792019775e-12, 1.7810348741919866e-14, 5.854401366076053e-13, 4.4683676902843906e-26, -1.4426285440593756e-18, 3.971251599300128e-26]"
3,"[0.0008410348171390593, 7.630433619454228e-12, 1.7408894255074206e-14, 5.872971894567008e-13, 4.634802425664125e-26, -1.4133128692085323e-18, 3.712639638805504e-26]"
3,"[0.000840724928566087, 7.312214390309236e-12, 1.726323230706762e-14, 5.83989444035826e-13, 4.6104189847984055e-26, -1.3786060460553042e-18, 3.623052499166149e-26]"
3,"[0.0008410489975180594, 7.888273851861197e-12, 1.7464855885316675e-14, 5.824252397538964e-13, 4.487656493806391e-26, -1.424982403505923e-18, 3.790279690206027e-26]"
3,"[0.0008413696517668008, 7.99434430153062e-12, 1.757188087177624e-14, 5.896864362204306e-13, 4.584276888444435e-26, -1.4480368045384908e-18, 3.875028936514566e-26]"
3,"[0.0008414173870831246, 7.505326159427547e-12, 1.695019021603954e-14, 5.88161289561408e-13, 4.579246935315355e-26, -1.4220484053168563e-18, 3.6767064421501847e-26]"
3,"[0.0008412981946949785, 8.120040457978567e-12, 1.7775135489465778e-14, 6.188673730012168e-13, 4.2751002780760476e-26, -1.58906769304573e-18, 4.8841475479164297e-26]"
3,"[0.0008409081058226083, 7.461260248174e-12, 1.713625238065789e-14, 5.826219131360652e-13, 4.6028756040705216e-26, -1.3937060291632728e-18, 3.5642537720325936e-26]"
3,"[0.0008410404383770243, 7.638313034157712e-12, 1.7299729618441404e-14, 5.77097233754611e-13, 4.452369011596105e-26, -1.3967210632590033e-18, 3.664150664810662e-26]"
3,"[0.0008407166868483034, 7.592931124375283e-12, 1.7085652752843716e-14, 5.775738185270218e-13, 4.455331161475658e-26, -1.4009836549516228e-18, 3.6151885081970294e-26]"
3,"[0.0008409370806267834, 7.560851358845265e-12, 1.723717005031395e-14, 5.807141091529698e-13, 4.573887413629302e-26, -1.4012282998688706e-18, 3.5826971438238863e-26]"
3,"[0.000841008579595576, 7.510802667258194e-12, 1.7153557206857686e-14, 5.853422892357887e-13, 4.553085115568528e-26, -1.4097026135768122e-18, 3.697490024101536e-26]"
3,"[0.0008414401413406207, 7.849261184016789e-12, 1.7468433985750655e-14, 5.830160180799965e-13, 4.540058535171808e-26, -1.4263112253392074e-18, 3.742371869896084e-26]"
3,"[0.0008384784230598293, 9.072979280468022e-12, 1.6880052816275857e-14, 5.789125354477002e-13, 3.4229378386568714e-26, -1.5879763264972034e-18, 4.5862401747244596e-26]"
3,"[0.000838239223036868, 8.85019952446451e-12, 1.6929125555903335e-14, 5.713291009496163e-13, 3.4507875462139077e-26, -1.5537152518783197e-18, 4.4343483309514095e-26]"
3,"[0.0008383468956816806, 8.37598166344837e-12, 1.713816824213807e-14, 5.78952840981161e-13, 3.59217006562044e-26, -1.530625889412065e-18, 4.5115572582833035e-26]"
3,"[0.0008384164900117812, 8.229305164065394e-12, 1.6900807662756746e-14, 5.758695985016293e-13, 3.5523757723760325e-26, -1.5065630045273709e-18, 4.4335811494183075e-26]"
3,"[0.000841417322489169, 8.82200432908222e-12, 1.7612128954343737e-14, 6.042405850199227e-13, 4.0187141716088063e-26, -1.6438433596132365e-18, 4.764919208800415e-26]"
3,"[0.0008407673613812417, 7.311776424542106e-12, 1.6967875471741516e-14, 5.768078147027101e-13, 4.489456943574973e-26, -1.3835122975397015e-18, 3.5224297542034224e-26]"
3,"[0.0008410689515343805, 7.1400433104777335e-12, 1.7389802772537603e-14, 5.96766522227757e-13, 4.9113731632025096e-26, -1.4110418610488208e-18, 3.582788777898561e-26]"
3,"[0.0008410952014894799, 7.351882428390564e-12, 1.7086475010364105e-14, 5.892765942826157e-13, 4.6197665064405855e-26, -1.4069880781804706e-18, 3.690645867788901e-26]"
3,"[0.0008409974167229495, 8.26249249776342e-12, 1.6943382869507965e-14, 5.864029885856099e-13, 4.45971167283151e-26, -1.471722426385247e-18, 3.7784309109255966e-26]"
3,"[0.0008405542014394156, 7.544130776325544e-12, 1.705161319798962e-14, 5.830088884219869e-13, 4.556678302813914e-26, -1.3975821031507817e-18, 3.609279895748587e-26]"
3,"[0.0008411149828262328, 7.859076145516882e-12, 1.690352558087194e-14, 5.921501418552593e-13, 4.6194582545268057e-26, -1.454590686029052e-18, 3.709155257035976e-26]"
3,"[0.000843147426943949, 7.18113635816447e-12, 1.7334825048515204e-14, 5.640705532872273e-13, 4.5985146901923514e-26, -1.3115341875623293e-18, 3.156750942152161e-26]"
3,"[0.0008428725477941336, 8.28591084923166e-12, 1.772306929681105e-14, 5.886503602139017e-13, 3.619886219843104e-26, -1.5758073190744832e-18, 4.8006940303399325e-26]"
3,"[0.000839116577896318, 8.319812321794285e-12, 1.7768653653096728e-14, 5.272290321754288e-13, 2.1704847804343517e-26, -1.409285271664466e-18, 4.6184071866948724e-26]"
3,"[0.0008381012861639754, 8.476488567776651e-12, 1.7443233059459745e-14, 5.289768533811877e-13, 2.2858899686533805e-26, -1.4326689186474066e-18, 4.5380130827986513e-26]"
3,"[0.0008413285911526482, 8.6300800798701e-12, 1.757788958662193e-14, 6.023155542114444e-13, 4.0723807897216755e-26, -1.6178237080789937e-18, 4.67174940275804e-26]"
3,"[0.0008392288305818735, 6.380181443089489e-12, 1.778900122037814e-14, 4.2223756577397186e-13, 1.907546461450715e-26, -9.288070852083235e-19, 3.122907140856125e-26]"
3,"[0.0008403658870551105, 7.019364316703126e-12, 1.824511044865392e-14, 4.628645328888225e-13, 1.815793465556824e-26, -1.0979345073837603e-18, 3.846530278947257e-26]"
3,"[0.0008408216887582168, 7.490597177930437e-12, 1.849844058635588e-14, 4.779837793216115e-13, 1.9716035689392452e-26, -1.1767082363167976e-18, 4.0390419271382664e-26]"
3,"[0.0008402631622517211, 7.329264847885564e-12, 1.8079724895410312e-14, 4.826339556459596e-13, 2.1436370016137197e-26, -1.1578213090476196e-18, 3.966171576862208e-26]"
3,"[0.0008374422783089827, 6.893343438953142e-12, 1.8067513781377896e-14, 4.2261137739443775e-13, 7.517306900403155e-27, -9.926394176459714e-19, 3.6155218958628335e-26]"
3,"[0.0008382264841384768, 7.437749768436871e-12, 1.7720635609844096e-14, 4.6734949004998e-13, 1.0490163730373336e-26, -1.1708282042595856e-18, 4.121668408368395e-26]"
3,"[0.000841108953346542, 7.460821605725835e-12, 1.8295801297029784e-14, 5.11684369990049e-13, 2.386549390149871e-26, -1.2500957401622288e-18, 4.337649674578063e-26]"
3,"[0.0008411571176526183, 7.100838774009796e-12, 1.8822211346018193e-14, 4.999799415460684e-13, 2.266902407447309e-26, -1.177573356324919e-18, 4.2878999740877083e-26]"
3,"[0.0008401449129334742, 7.551824423683007e-12, 1.8764492256001898e-14, 4.975559698546081e-13, 2.04488108870333e-26, -1.2090075655546837e-18, 4.351068582839435e-26]"
3,"[0.0008408406351098391, 7.632656479106889e-12, 1.890244438630227e-14, 5.001881686888951e-13, 2.052917543743707e-26, -1.2239374969205831e-18, 4.40911231920514e-26]"
3,"[0.0008408782314141427, 8.776249338943528e-12, 1.73629407833159e-14, 6.025346267728182e-13, 4.03822268723483e-26, -1.6349105744264868e-18, 4.6555357230311624e-26]"
3,"[0.0008407711562108463, 7.704789941920456e-12, 1.885835080226242e-14, 5.026253313723664e-13, 2.0819147110027152e-26, -1.2331794765788286e-18, 4.4285260957516535e-26]"
3,"[0.0008408669121598077, 7.669008701180145e-12, 1.875339608526228e-14, 4.992160743491204e-13, 2.0812539235288958e-26, -1.2245291565363074e-18, 4.3589035870049686e-26]"
3,"[0.0008411041684460797, 7.465036847564774e-12, 1.8938818991132333e-14, 5.018012633504985e-13, 2.1697871757753885e-26, -1.2174138857195723e-18, 4.3843270499363803e-26]"
3,"[0.0008412495932895515, 7.55970329882875e-12, 1.910083119594478e-14, 5.027019144308034e-13, 2.1085099031723745e-26, -1.2251116201086383e-18, 4.4518969524827996e-26]"
3,"[0.0008413236935223793, 7.560983633251722e-12, 1.9251126250933536e-14, 5.063611928873711e-13, 2.1801401628840196e-26, -1.229186505819829e-18, 4.499009010859069e-26]"
3,"[0.0008417047480180223, 7.40750335334339e-12, 1.9343122343599417e-14, 5.095060096030428e-13, 2.3019557382440884e-26, -1.2177730737188818e-18, 4.503926848801385e-26]"
3,"[0.0008417500363060779, 7.015803437596282e-12, 1.93651246983939e-14, 5.077557193704551e-13, 2.2563870344277751e-26, -1.1883630928810948e-18, 4.501012645849144e-26]"
3,"[0.0008432154640865691, 6.457322927813402e-12, 1.9577950547533988e-14, 4.506240970072941e-13, 1.7830552143887186e-26, -9.732153879645226e-19, 3.838678439783357e-26]"
3,"[0.0008414215565272898, 6.951442504716918e-12, 1.9372286206808563e-14, 5.101723520346769e-13, 2.298793370069073e-26, -1.1581824627787732e-18, 4.520966964372061e-26]"
3,"[0.0008398810877725138, 6.800096559254338e-12, 1.811054586824878e-14, 4.797795647357629e-13, 2.8154388595104387e-26, -1.0501031170388858e-18, 3.474843518558344e-26]"
3,"[0.0008410557487138625, 8.648027925744474e-12, 1.7733061981959087e-14, 6.162641517071372e-13, 4.1791068269658446e-26, -1.6547544526848967e-18, 4.902911372958329e-26]"
3,"[0.00084119376720269, 7.43375083169502e-12, 1.9464756776585124e-14, 4.933279667668386e-13, 1.9831345920045528e-26, -1.1785779273807064e-18, 4.408746020358307e-26]"
3,"[0.0008395748471215776, 7.674502351272345e-12, 1.7521167806464843e-14, 4.718397228329091e-13, 2.4422695369402873e-26, -1.109360332307327e-18, 3.5271481593162154e-26]"
3,"[0.0008396543479560394, 7.643038221528156e-12, 1.7656102788708894e-14, 4.801448178124408e-13, 2.5270899666723193e-26, -1.1212856862174442e-18, 3.627358852881939e-26]"
3,"[0.0008400920283998367, 7.690612396208515e-12, 1.8088778795845654e-14, 4.750009023425907e-13, 2.5667905540600726e-26, -1.1186317626061352e-18, 3.577398514746504e-26]"
3,"[0.0008393297648696191, 7.387884187589008e-12, 1.7983248839137496e-14, 4.780165070110472e-13, 2.4804227304039015e-26, -1.1063416481492669e-18, 3.6728744099930926e-26]"
3,"[0.0008398369892641623, 6.859575665788621e-12, 1.8268033400008442e-14, 4.901547486590183e-13, 2.791072996962965e-26, -1.0940835101384995e-18, 3.70438107099451e-26]"
3,"[0.0008398442335196015, 7.355451681094539e-12, 1.7884036254439582e-14, 4.944294196324875e-13, 2.66223951046945e-26, -1.153496170751863e-18, 3.811644818677637e-26]"
3,"[0.0008396179854300869, 7.286578959824863e-12, 1.778326096895204e-14, 4.908669702773223e-13, 2.6362436583562027e-26, -1.1653818660479352e-18, 3.752771955608713e-26]"
3,"[0.0008414251892368882, 8.323816170459817e-12, 1.9001702375105365e-14, 5.142550817175783e-13, 1.7544178011313107e-26, -1.3431165682555676e-18, 4.7711787865786803e-26]"
3,"[0.0008401257648920054, 7.83655645313218e-12, 1.7711825366996285e-14, 5.006648381945681e-13, 2.5794548492503028e-26, -1.247197961562306e-18, 3.94647033543672e-26]"
3,"[0.0009800247219005538, 4.777061301397836e-10, 1.5337969431224217e-13, 1.0332748119347938e-11, 1.2293721839709629e-23, -2.2583619049105885e-16, -4.2509130754838936e-24]"
3,"[0.0009800247219005538, 4.777061301397836e-10, 1.5337969431224217e-13, 1.0332748119347938e-11, 1.2293721839709629e-23, -2.2583619049105885e-16, -4.2509130754838936e-24]"
3,"[0.0009819937894510289, 4.915314292207599e-10, 1.5792771970510468e-13, 1.0547977295269603e-11, 1.2895455658206823e-23, -2.338537068762372e-16, -4.364154300533748e-24]"
3,"[0.0009819937894510289, 4.915314292207599e-10, 1.5792771970510468e-13, 1.0547977295269603e-11, 1.2895455658206823e-23, -2.338537068762372e-16, -4.364154300533748e-24]"
3,"[0.000980790468493806, 4.7571700860687e-10, 1.6321233585077647e-13, 1.0063236000087496e-11, 1.0212837629826547e-23, -2.1939063084282637e-16, 7.875669674255045e-24]"
3,"[0.000980790468493806, 4.7571700860687e-10, 1.6321233585077647e-13, 1.0063236000087496e-11, 1.0212837629826547e-23, -2.1939063084282637e-16, 7.875669674255045e-24]"
